Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH,AG_diff,AG_pc,AG_diff_pc,AI_diff,AI_pc,AI_diff_pc,AR_diff,AR_pc,AR_diff_pc,BE_diff,BE_pc,BE_diff_pc,BL_diff,BL_pc,BL_diff_pc,BS_diff,BS_pc,BS_diff_pc,FR_diff,FR_pc,FR_diff_pc,GE_diff,GE_pc,GE_diff_pc,GL_diff,GL_pc,GL_diff_pc,GR_diff,GR_pc,GR_diff_pc,JU_diff,JU_pc,JU_diff_pc,LU_diff,LU_pc,LU_diff_pc,NE_diff,NE_pc,NE_diff_pc,NW_diff,NW_pc,NW_diff_pc,OW_diff,OW_pc,OW_diff_pc,SG_diff,SG_pc,SG_diff_pc,SH_diff,SH_pc,SH_diff_pc,SO_diff,SO_pc,SO_diff_pc,SZ_diff,SZ_pc,SZ_diff_pc,TG_diff,TG_pc,TG_diff_pc,TI_diff,TI_pc,TI_diff_pc,UR_diff,UR_pc,UR_diff_pc,VD_diff,VD_pc,VD_diff_pc,VS_diff,VS_pc,VS_diff_pc,ZG_diff,ZG_pc,ZG_diff_pc,ZH_diff,ZH_pc,ZH_diff_pc,CH_diff,CH_pc,CH_diff_pc
2020-03-06,12.0,,1.0,17.0,6.0,15.0,7.0,29.0,,16.0,3.0,3.0,13.0,,,4.0,,1.0,6.0,1.0,28.0,,23.0,6.0,3.0,29.0,223.0,1.0,1.7693712981434873e-05,1.4744760817862393e-06,,,,0.0,1.8104790527573596e-05,0.0,11.0,1.6425485783742055e-05,1.062825550712721e-05,0.0,2.082378909666403e-05,0.0,7.0,7.701549551769816e-05,3.594056457492581e-05,1.0,2.196326487069912e-05,3.1376092672427318e-06,9.0,5.855640294074294e-05,1.8172676774713326e-05,,,,2.0,8.065369822410638e-05,1.0081712278013298e-05,1.0,4.0861357414293305e-05,1.3620452471431101e-05,1.0,7.324987730645551e-06,2.4416625768818503e-06,4.0,7.304848171540312e-05,2.247645591243173e-05,,,,,,,3.0,7.878715060360805e-06,5.909036295270605e-06,,,,,3.6604024978586646e-06,,3.0,3.7696729808689094e-05,1.8848364904344547e-05,0.0,3.617002806794178e-06,0.0,3.0,7.92431150468525e-05,8.49033375501991e-06,,,,,2.878075943664792e-05,,0.0,1.7444142402349143e-05,0.0,1.0,2.365240426689373e-05,7.884134755631242e-06,6.0,1.9066804824296106e-05,3.944856170544022e-06,77.0,2.6108101589784356e-05,9.014905033243925e-06
2020-03-07,14.0,,1.0,,15.0,21.0,7.0,42.0,,17.0,4.0,4.0,18.0,,,4.0,,,,1.0,41.0,,30.0,7.0,3.0,34.0,287.0,2.0,2.064266514500735e-05,2.9489521635724785e-06,,,,0.0,1.8104790527573596e-05,0.0,,1.6425485783742055e-05,,9.0,5.205947274166007e-05,3.123568364499604e-05,6.0,0.00010782169372477742,3.0806198207079265e-05,0.0,2.196326487069912e-05,0.0,13.0,8.480582494866218e-05,2.624942200791925e-05,,,,1.0,8.569455436311303e-05,5.040856139006649e-06,1.0,5.4481809885724405e-05,1.3620452471431101e-05,1.0,9.766650307527401e-06,2.4416625768818503e-06,5.0,0.00010114405160594278,2.809556989053966e-05,,,,,,,0.0,7.878715060360805e-06,0.0,,,,,3.6604024978586646e-06,,,3.7696729808689094e-05,,0.0,3.617002806794178e-06,0.0,13.0,0.00011603456131860543,3.6791446271752944e-05,,,,7.0,3.754012100432337e-05,8.759361567675453e-06,1.0,2.0351499469407337e-05,2.907357067058191e-06,0.0,2.365240426689373e-05,0.0,5.0,2.2354184966416125e-05,3.2873801421200185e-06,64.0,3.3601009669363724e-05,7.492908079579367e-06
2020-03-08,14.0,,1.0,,20.0,24.0,7.0,44.0,,18.0,4.0,4.0,24.0,,,5.0,,,,1.0,49.0,,40.0,14.0,3.0,40.0,336.0,0.0,2.064266514500735e-05,0.0,,,,0.0,1.8104790527573596e-05,0.0,,1.6425485783742055e-05,,5.0,6.941263032221343e-05,1.7353157580553357e-05,3.0,0.00012322479282831706,1.5403099103539633e-05,0.0,2.196326487069912e-05,0.0,2.0,8.884419756526515e-05,4.038372616602961e-06,,,,1.0,9.073541050211967e-05,5.040856139006649e-06,0.0,5.4481809885724405e-05,0.0,0.0,9.766650307527401e-06,0.0,6.0,0.00013485873547459037,3.371468386864759e-05,,,,,,,1.0,9.848393825451006e-06,1.9696787650902013e-06,,,,,3.6604024978586646e-06,,,3.7696729808689094e-05,,0.0,3.617002806794178e-06,0.0,8.0,0.00013867545133199185,2.2640890013386425e-05,,,,10.0,5.005349467243116e-05,1.251337366810779e-05,7.0,4.0702998938814674e-05,2.0351499469407337e-05,0.0,2.365240426689373e-05,0.0,6.0,2.6299041136960148e-05,3.944856170544022e-06,49.0,3.9337767417791674e-05,5.736757748427953e-06
2020-03-09,15.0,,2.0,34.0,21.0,28.0,9.0,59.0,,18.0,5.0,6.0,27.0,,,13.0,,,,2.0,61.0,,51.0,18.0,10.0,49.0,435.0,1.0,2.211714122679359e-05,1.4744760817862393e-06,,,,1.0,3.620958105514719e-05,1.8104790527573596e-05,17.0,3.285097156748411e-05,1.6425485783742055e-05,1.0,7.288326183832411e-05,3.4706315161106715e-06,4.0,0.00014376225829970324,2.0537465471386177e-05,2.0,2.8238483405184584e-05,6.2752185344854636e-06,15.0,0.00011913199218978736,3.028779462452221e-05,,,,0.0,9.073541050211967e-05,0.0,1.0,6.810226235715551e-05,1.3620452471431101e-05,2.0,1.4649975461291103e-05,4.8833251537637006e-06,3.0,0.00015171607740891417,1.6857341934323796e-05,,,,,,,8.0,2.560582394617262e-05,1.575743012072161e-05,,,,,3.6604024978586646e-06,,,3.7696729808689094e-05,,1.0,7.234005613588356e-06,3.617002806794178e-06,12.0,0.0001726367863520715,3.396133502007964e-05,,,,11.0,6.381820570734973e-05,1.376471103491857e-05,4.0,5.2332427207047434e-05,1.1629428268232763e-05,7.0,7.884134755631244e-05,5.5188943289418704e-05,9.0,3.221632539277618e-05,5.917284255816033e-06,99.0,5.092835960339101e-05,1.1590592185599334e-05
2020-03-10,18.0,,,,24.0,33.0,12.0,79.0,1.0,22.0,6.0,7.0,31.0,,,14.0,,,,5.0,75.0,,130.0,23.0,10.0,62.0,595.0,3.0,2.654056947215231e-05,4.423428245358718e-06,,,,,3.620958105514719e-05,,,3.285097156748411e-05,,3.0,8.329515638665612e-05,1.0411894548332014e-05,5.0,0.00016943409013893597,2.567183183923272e-05,3.0,3.765131120691278e-05,9.412827801728195e-06,20.0,0.00015951571835581696,4.0383726166029614e-05,,2.475063732891122e-05,,4.0,0.00011089883505814627,2.0163424556026596e-05,1.0,8.172271482858661e-05,1.3620452471431101e-05,1.0,1.7091638038172954e-05,2.4416625768818503e-06,4.0,0.0001741925333213459,2.247645591243173e-05,,,,,,,1.0,2.757550271126282e-05,1.9696787650902013e-06,,,,,3.6604024978586646e-06,,,3.7696729808689094e-05,,3.0,1.808501403397089e-05,1.0851008420382535e-05,14.0,0.00021225834387549774,3.962155752342625e-05,,,,79.0,0.00016267385768540128,9.885565197805154e-05,5.0,6.686921254233838e-05,1.4536785335290953e-05,0.0,7.884134755631244e-05,0.0,13.0,4.076351376228823e-05,8.547188369512047e-06,160.0,6.966062980233942e-05,1.8732270198948417e-05
2020-03-11,20.0,,,,30.0,49.0,16.0,112.0,1.0,31.0,6.0,8.0,37.0,4.0,,22.0,1.0,,,5.0,108.0,,203.0,30.0,11.0,101.0,838.0,2.0,2.9489521635724787e-05,2.9489521635724785e-06,,,,,3.620958105514719e-05,,,3.285097156748411e-05,,6.0,0.00010411894548332014,2.082378909666403e-05,16.0,0.00025158395202448067,8.214986188554471e-05,4.0,5.020174827588371e-05,1.2550437068970927e-05,33.0,0.00022614886652976585,6.663314817394886e-05,0.0,2.475063732891122e-05,0.0,9.0,0.0001562665403092061,4.536770525105984e-05,0.0,8.172271482858661e-05,0.0,1.0,1.9533300615054802e-05,2.4416625768818503e-06,6.0,0.0002079072171899935,3.371468386864759e-05,,9.254332184253754e-05,,,,,8.0,4.333293283198443e-05,1.575743012072161e-05,,1.2196460587137613e-05,,,3.6604024978586646e-06,,,3.7696729808689094e-05,,0.0,1.808501403397089e-05,0.0,33.0,0.00030565201518071677,9.3393671305219e-05,,,,73.0,0.00025402148546258815,9.134762777718687e-05,7.0,8.722071201174573e-05,2.0351499469407337e-05,1.0,8.672548231194367e-05,7.884134755631242e-06,39.0,6.640507887082437e-05,2.5641565108536142e-05,243.0,9.811026516699233e-05,2.844963536465291e-05
2020-03-12,27.0,,5.0,,31.0,73.0,22.0,153.0,3.0,43.0,9.0,12.0,46.0,5.0,,30.0,1.0,,,7.0,163.0,2.0,277.0,55.0,11.0,140.0,1156.0,7.0,3.9810854208228464e-05,1.0321332572503675e-05,,,,3.0,9.052395263786798e-05,5.4314371582720785e-05,,3.285097156748411e-05,,1.0,0.00010758957699943082,3.4706315161106715e-06,24.0,0.00037480874485279773,0.00012322479282831706,6.0,6.90274038793401e-05,1.882565560345639e-05,41.0,0.0003089355051701265,8.27866386403607e-05,2.0,7.425191198673365e-05,4.950127465782244e-05,12.0,0.0002167568139772859,6.049027366807979e-05,3.0,0.0001225840722428799,4.0861357414293305e-05,4.0,2.9299950922582205e-05,9.766650307527401e-06,9.0,0.0002584792429929649,5.057202580297139e-05,1.0,0.00011567915230317192,2.3135830460634384e-05,,,,8.0,5.909036295270604e-05,1.575743012072161e-05,0.0,1.2196460587137613e-05,0.0,,3.6604024978586646e-06,,,3.7696729808689094e-05,,2.0,2.5319019647559248e-05,7.234005613588356e-06,55.0,0.0004613081340227484,0.00015565611884203168,,5.489528723959048e-05,,74.0,0.0003466204506065858,9.259896514399765e-05,25.0,0.0001599046386882005,7.268392667645476e-05,0.0,8.672548231194367e-05,0.0,39.0,9.204664397936051e-05,2.5641565108536142e-05,318.0,0.00013534065218740232,3.723038702040998e-05
2020-03-13,30.0,,,,48.0,92.0,29.0,224.0,6.0,53.0,10.0,17.0,59.0,5.0,1.0,39.0,1.0,,9.0,8.0,206.0,,370.0,71.0,11.0,163.0,1494.0,3.0,4.423428245358718e-05,4.423428245358718e-06,,,,,9.052395263786798e-05,,,3.285097156748411e-05,,17.0,0.00016659031277331223,5.9000735773881415e-05,19.0,0.00047236170584188204,9.755296098908433e-05,7.0,9.099066875003923e-05,2.196326487069912e-05,71.0,0.0004522977330595317,0.00014336222788940511,3.0,0.0001485038239734673,7.425191198673365e-05,10.0,0.0002671653753673524,5.040856139006649e-05,1.0,0.00013620452471431102,1.3620452471431101e-05,5.0,4.150826380699146e-05,1.2208312884409253e-05,13.0,0.000331527724708368,7.304848171540312e-05,0.0,0.00011567915230317192,0.0,,2.6426362939668615e-05,,9.0,7.681747183851786e-05,1.7727108885811813e-05,0.0,1.2196460587137613e-05,0.0,,3.6604024978586646e-06,,3.0,5.654509471303364e-05,1.8848364904344547e-05,1.0,2.8936022454353425e-05,3.617002806794178e-06,43.0,0.0005830029178447005,0.00012169478382195204,,5.489528723959048e-05,,93.0,0.00046299482571998825,0.00011637437511340245,16.0,0.00020642235176113153,4.6517713072931054e-05,0.0,8.672548231194367e-05,0.0,23.0,0.0001071685926331126,1.5121948653752085e-05,338.0,0.00017491257298268086,3.957192079527853e-05
2020-03-14,33.0,2.0,,,54.0,100.0,36.0,343.0,8.0,56.0,15.0,19.0,68.0,5.0,,46.0,1.0,,,11.0,265.0,,477.0,92.0,13.0,218.0,1914.0,3.0,4.86577106989459e-05,4.423428245358718e-06,,0.00012387736141220192,,,9.052395263786798e-05,,,3.285097156748411e-05,,6.0,0.00018741410186997627,2.082378909666403e-05,8.0,0.0005134366367846544,4.1074930942772354e-05,7.0,0.00011295393362073834,2.196326487069912e-05,119.0,0.0006925809037474079,0.0002402831706878762,2.0,0.00019800509863128975,4.950127465782244e-05,3.0,0.0002822879437843723,1.5122568417019947e-05,5.0,0.0002043067870714665,6.810226235715551e-05,2.0,4.6391588960755156e-05,4.8833251537637006e-06,9.0,0.0003820997505113394,5.057202580297139e-05,0.0,0.00011567915230317192,0.0,,2.6426362939668615e-05,,7.0,9.060522319414927e-05,1.378775135563141e-05,0.0,1.2196460587137613e-05,0.0,,3.6604024978586646e-06,,,5.654509471303364e-05,,3.0,3.978703087473596e-05,1.0851008420382535e-05,59.0,0.0007499794816934254,0.0001669765638487249,,5.489528723959048e-05,,107.0,0.0005968879239687416,0.00013389309824875334,21.0,0.00026747685016935354,6.1054498408222e-05,2.0,0.00010249375182320616,1.5768269511262485e-05,55.0,0.0001433297741964328,3.61611815633202e-05,420.0,0.00022408478225492044,4.9172209272239596e-05
2020-03-15,43.0,,,,62.0,,40.0,425.0,10.0,71.0,16.0,25.0,74.0,8.0,,49.0,1.0,,13.0,13.0,293.0,,566.0,103.0,13.0,250.0,2220.0,10.0,6.340247151680829e-05,1.4744760817862393e-05,,0.00012387736141220192,,,9.052395263786798e-05,,,3.285097156748411e-05,,8.0,0.00021517915399886164,2.776505212888537e-05,,0.0005134366367846544,,4.0,0.00012550437068970926,1.2550437068970927e-05,82.0,0.0008581541810281293,0.0001655732772807214,2.0,0.00024750637328911217,4.950127465782244e-05,15.0,0.00035790078586947206,7.561284208509974e-05,1.0,0.00021792723954289762,1.3620452471431101e-05,6.0,6.104156442204626e-05,1.4649975461291103e-05,6.0,0.000415814434379987,3.371468386864759e-05,3.0,0.00018508664368507507,6.940749138190315e-05,,2.6426362939668615e-05,,3.0,9.651425948941987e-05,5.909036295270605e-06,0.0,1.2196460587137613e-05,0.0,,3.6604024978586646e-06,,4.0,8.167624791882637e-05,2.5131153205792732e-05,2.0,4.7021036488324314e-05,7.234005613588356e-06,28.0,0.0008292225967402779,7.92431150468525e-05,,5.489528723959048e-05,,89.0,0.0007082569496149009,0.00011136902564615933,11.0,0.00029945777790699364,3.19809277376401e-05,0.0,0.00010249375182320616,0.0,32.0,0.0001643690071060009,2.1039232909568117e-05,306.0,0.00025991024901040927,3.582546675548885e-05
2020-03-16,56.0,4.0,,123.0,85.0,143.0,45.0,549.0,10.0,84.0,19.0,33.0,93.0,10.0,,77.0,2.0,,,20.0,368.0,,797.0,162.0,20.0,326.0,3048.0,13.0,8.25706605800294e-05,1.916818906322111e-05,2.0,0.00024775472282440383,0.00012387736141220192,,9.052395263786798e-05,,89.0,0.00011884322067060428,8.599224910312017e-05,23.0,0.0002950036788694071,7.982452487054545e-05,43.0,0.0007342143906020558,0.0002207777538174014,5.0,0.00014119241702592294,1.5688046336213657e-05,124.0,0.0011085332832575128,0.0002503791022293836,0.0,0.00024750637328911217,0.0,13.0,0.0004234319156765585,6.553112980708643e-05,3.0,0.0002587885969571909,4.0861357414293305e-05,8.0,8.057486503710106e-05,1.9533300615054802e-05,19.0,0.0005225775999640376,0.00010676316558405071,2.0,0.00023135830460634384,4.627166092126877e-05,,2.6426362939668615e-05,,28.0,0.0001516652649119455,5.515100542252564e-05,1.0,2.4392921174275225e-05,1.2196460587137613e-05,,3.6604024978586646e-06,,,8.167624791882637e-05,,7.0,7.234005613588355e-05,2.5319019647559248e-05,75.0,0.0010414809406157756,0.00021225834387549774,,5.489528723959048e-05,,231.0,0.000997315881348191,0.00028905893173328994,59.0,0.0004709918448634269,0.00017153406695643325,7.0,0.00015768269511262488,5.5188943289418704e-05,76.0,0.0002143371852662252,4.996817816022428e-05,828.0,0.00035684974728996733,9.693949827955806e-05
2020-03-17,69.0,5.0,,,98.0,164.0,59.0,701.0,12.0,101.0,26.0,46.0,114.0,12.0,,106.0,2.0,,,27.0,426.0,,1040.0,215.0,29.0,429.0,3826.0,13.0,0.00010173884964325051,1.916818906322111e-05,1.0,0.0003096934035305048,6.193868070610096e-05,,9.052395263786798e-05,,,0.00011884322067060428,,13.0,0.0003401218885788458,4.511820970943873e-05,21.0,0.0008420360843268333,0.00010782169372477742,14.0,0.00018511894676732118,4.392652974139824e-05,152.0,0.001415449602119338,0.0003069163188618251,2.0,0.0002970076479469346,4.950127465782244e-05,17.0,0.0005091264700396715,8.569455436311303e-05,7.0,0.0003541317642572086,9.534316730001771e-05,13.0,0.00011231647853656512,3.174161349946405e-05,21.0,0.0006405789935043043,0.00011800139354026657,2.0,0.0002776299655276126,4.627166092126877e-05,,2.6426362939668615e-05,,29.0,0.00020878594909956135,5.712068418761584e-05,0.0,2.4392921174275225e-05,0.0,,3.6604024978586646e-06,,,8.167624791882637e-05,,7.0,9.76590757834428e-05,2.5319019647559248e-05,58.0,0.0012056273932128272,0.0001641464525970516,,5.489528723959048e-05,,243.0,0.0013013908614832102,0.0003040749801350193,53.0,0.000625081769417511,0.0001540899245540841,9.0,0.00022863990791330605,7.095721280068119e-05,103.0,0.0002820572161938976,6.772003092767238e-05,778.0,0.000447935411132354,9.108566384238667e-05
2020-03-18,96.0,,11.0,193.0,125.0,181.0,86.0,911.0,14.0,128.0,27.0,61.0,146.0,18.0,,133.0,8.0,,,42.0,511.0,5.0,1304.0,297.0,33.0,568.0,4918.0,27.0,0.00014154970385147898,3.9810854208228464e-05,,0.0003096934035305048,,6.0,0.00019915269580330955,0.00010862874316544157,70.0,0.00018647757389777744,6.763435322717316e-05,27.0,0.00043382893951383395,9.370705093498814e-05,17.0,0.0009293203125802245,8.728422825339124e-05,27.0,0.00026983439698287495,8.471545021555375e-05,210.0,0.001839478726862649,0.0004240291247433109,2.0,0.00034650892260475706,4.950127465782244e-05,27.0,0.0006452295857928511,0.00013610311575317952,1.0,0.0003677522167286397,1.3620452471431101e-05,15.0,0.00014894141718979287,3.6624938653227756e-05,32.0,0.0008203906408037581,0.00017981164729945383,6.0,0.00041644494829141894,0.0001388149827638063,,2.6426362939668615e-05,,27.0,0.00026196727575699677,5.318132665743544e-05,6.0,9.75716846971009e-05,7.317876352282568e-05,,3.6604024978586646e-06,,,8.167624791882637e-05,,15.0,0.00015191411788535549,5.425504210191267e-05,85.0,0.0014461868496050579,0.00024055945639223078,3.0,0.0001372382180989762,8.234293085938573e-05,264.0,0.0016317439263212558,0.00033035306483804566,82.0,0.0008634850489162827,0.00023840327949877163,4.0,0.00026017644693583105,3.153653902252497e-05,139.0,0.0003734463841448341,9.138916795093651e-05,1092.0,0.000575783155240177,0.00012784774410782294
2020-03-19,134.0,6.0,,282.0,143.0,220.0,110.0,1139.0,16.0,182.0,32.0,75.0,175.0,25.0,,153.0,12.0,,,49.0,638.0,7.0,1515.0,335.0,37.0,679.0,5990.0,38.0,0.00019757979495935607,5.603009110787709e-05,1.0,0.00037163208423660575,6.193868070610096e-05,,0.00019915269580330955,,89.0,0.0002724698230008976,8.599224910312017e-05,18.0,0.000496300306803826,6.247136728999209e-05,39.0,0.0011295606009262397,0.00020024028834601522,24.0,0.00034513701939670047,7.530262241382556e-05,228.0,0.0022998532051553863,0.0004603744782927376,2.0,0.0003960101972625795,4.950127465782244e-05,54.0,0.00091743581729921,0.00027220623150635905,5.0,0.00043585447908579524,6.810226235715551e-05,14.0,0.00018312469326613878,3.418327607634591e-05,29.0,0.0009833449461688882,0.00016295430536513003,7.0,0.0005783957615158596,0.0001619508132244407,,2.6426362939668615e-05,,20.0,0.0003013608510588008,3.9393575301804026e-05,4.0,0.00014635752704565135,4.878584234855045e-05,,3.6604024978586646e-06,,,8.167624791882637e-05,,7.0,0.00017723313753291472,2.5319019647559248e-05,127.0,0.0018056109785675675,0.0003594241289625095,2.0,0.00019213350533856669,5.489528723959048e-05,211.0,0.0018957761107183302,0.00026403218439707436,38.0,0.0009739646174644939,0.00011047956854821125,4.0,0.000291712985958356,3.153653902252497e-05,111.0,0.00044642622329989847,7.297983915506441e-05,1072.0,0.0007012893655731314,0.0001255062103329544
2020-03-20,175.0,,,377.0,194.0,270.0,144.0,1307.0,20.0,226.0,38.0,94.0,189.0,28.0,,192.0,17.0,66.0,,57.0,849.0,7.0,1756.0,430.0,48.0,711.0,7226.0,41.0,0.00025803331431259186,6.045351935323581e-05,,0.00037163208423660575,,,0.00019915269580330955,,95.0,0.0003642593023806326,9.1789479379735e-05,51.0,0.0006733025141254703,0.00017700220732164425,50.0,0.001386278919318567,0.0002567183183923272,34.0,0.00045181573448295335,0.00010667871508625288,168.0,0.002639076504950035,0.00033922329979464873,4.0,0.0004950127465782243,9.900254931564488e-05,44.0,0.0011392334874155026,0.00022179767011629254,6.0,0.0005175771939143818,8.172271482858661e-05,19.0,0.00022951628222689393,4.6391588960755156e-05,14.0,0.0010620125418623991,7.866759569351105e-05,3.0,0.0006478032528977628,6.940749138190315e-05,,2.6426362939668615e-05,,39.0,0.0003781783228973187,7.681747183851786e-05,5.0,0.00020733982998133942,6.098230293568806e-05,65.0,0.00024158656485867187,0.0002379261623608132,,8.167624791882637e-05,,8.0,0.00020616915998726814,2.8936022454353425e-05,211.0,0.0024027644526706344,0.000597153474103067,0.0,0.00019213350533856669,0.0,241.0,0.002197348416119728,0.00030157230540139775,95.0,0.001250163538835022,0.0002761989213705281,11.0,0.0003784384682702997,8.672548231194367e-05,32.0,0.0004674654562094666,2.1039232909568117e-05,1236.0,0.0008459961528600079,0.0001447067872868765
2020-03-21,223.0,,,418.0,292.0,297.0,166.0,1445.0,25.0,258.0,49.0,117.0,200.0,33.0,,201.0,28.0,,,71.0,916.0,12.0,1875.0,481.0,53.0,919.0,8176.0,48.0,0.00032880816623833136,7.077485192573949e-05,,0.00037163208423660575,,,0.00019915269580330955,,41.0,0.00040387370927083403,3.961440689020143e-05,98.0,0.001013424402704316,0.0003401218885788458,27.0,0.0015249068112504235,0.0001386278919318567,22.0,0.0005208431383622935,6.90274038793401e-05,138.0,0.0029177242154956396,0.0002786477105456043,5.0,0.0006187659332227805,0.00012375318664455609,32.0,0.0013005408838637155,0.00016130739644821277,11.0,0.000667402171100124,0.0001498249771857421,23.0,0.0002856745214951765,5.615823926828256e-05,11.0,0.0011238227956215864,6.181025375918725e-05,5.0,0.0007634824052009347,0.00011567915230317192,,2.6426362939668615e-05,,9.0,0.0003959054317831305,1.7727108885811813e-05,11.0,0.00034150089643985313,0.00013416106645851373,,0.00024158656485867187,,,8.167624791882637e-05,,14.0,0.00025680719928238666,5.0638039295118495e-05,67.0,0.002592381906532746,0.00018961745386211133,5.0,0.0003293717234375429,0.0001372382180989762,119.0,0.0023462575627702107,0.0001489091466504827,51.0,0.0013984387492549898,0.00014827521041996773,5.0,0.00041785914204845587,3.942067377815622e-05,208.0,0.0006042204701216594,0.00013675501391219276,950.0,0.0009572190071662641,0.00011122285430625623
2020-03-22,235.0,,,,299.0,356.0,201.0,1549.0,29.0,284.0,51.0,136.0,216.0,36.0,,212.0,30.0,,,78.0,945.0,,1977.0,518.0,53.0,978.0,8710.0,12.0,0.00034650187921976626,1.7693712981434873e-05,,0.00037163208423660575,,,0.00019915269580330955,,,0.00040387370927083403,,7.0,0.0010377188233170907,2.42944206127747e-05,59.0,0.0018278344269533698,0.0003029276157029461,35.0,0.0006306594627157891,0.00010981632435349561,104.0,0.0031277195915589934,0.000209995376063354,4.0,0.0007177684825384254,9.900254931564488e-05,26.0,0.0014316031434778882,0.00013106225961417286,2.0,0.0006946430760429861,2.7240904942862202e-05,19.0,0.0003320661104559317,4.6391588960755156e-05,16.0,0.0012137286192713133,8.990582364972691e-05,3.0,0.0008328898965828379,6.940749138190315e-05,,2.6426362939668615e-05,,11.0,0.0004175718981991227,2.1666466415992216e-05,2.0,0.00036589381761412837,2.4392921174275225e-05,,0.00024158656485867187,,,8.167624791882637e-05,,7.0,0.0002821262189299459,2.5319019647559248e-05,29.0,0.0026744551328312717,8.20732262985258e-05,,0.0003293717234375429,,102.0,0.0024738939741849103,0.00012763641141469946,37.0,0.0015060109607361429,0.00010757221148115306,0.0,0.00041785914204845587,0.0,59.0,0.0006430115557986756,3.879108567701622e-05,534.0,0.0010197379589552546,6.251895178899034e-05
2020-03-23,245.0,,30.0,470.0,312.0,374.0,224.0,1703.0,31.0,300.0,57.0,178.0,247.0,39.0,24.0,261.0,32.0,95.0,,84.0,1162.0,22.0,2283.0,614.0,53.0,1067.0,9926.0,10.0,0.00036124664003762865,1.4744760817862393e-05,,0.00037163208423660575,,19.0,0.0005431437158272079,0.0003439910200238983,52.0,0.0004541163716681627,5.0242662397328636e-05,13.0,0.0010828370330265296,4.511820970943873e-05,18.0,0.0019202530215746076,9.24185946212378e-05,23.0,0.0007028244758623719,7.216501314658283e-05,154.0,0.0034386742830374217,0.000310954691478428,2.0,0.0007672697571962478,4.950127465782244e-05,16.0,0.0015122568417019946,8.065369822410638e-05,6.0,0.0007763657908715728,8.172271482858661e-05,42.0,0.0004346159386849694,0.00010254982822903772,31.0,0.0013879211525926593,0.0001741925333213459,3.0,0.000902297387964741,6.940749138190315e-05,23.0,0.0006342327105520468,0.0006078063476123781,49.0,0.0005140861576885425,9.651425948941987e-05,2.0,0.0003902867387884036,2.4392921174275225e-05,29.0,0.0003477382372965731,0.00010615167243790127,,8.167624791882637e-05,,6.0,0.00030382823577071097,2.170201684076507e-05,217.0,0.0032885892744443784,0.0006141341416131068,10.0,0.0006038481596354953,0.0002744764361979524,306.0,0.0028568032084290086,0.00038290923424409836,96.0,0.0017851172391737291,0.0002791062784375863,0.0,0.00041785914204845587,0.0,89.0,0.000701526922328412,5.851536652973633e-05,1216.0,0.0011621032124672624,0.00014236525351200797
2020-03-24,283.0,8.0,33.0,532.0,317.0,410.0,253.0,1820.0,33.0,343.0,76.0,211.0,265.0,42.0,25.0,290.0,34.0,104.0,97.0,93.0,1209.0,25.0,2548.0,715.0,72.0,1213.0,11051.0,38.0,0.00041727673114550575,5.603009110787709e-05,2.0,0.0004955094456488077,0.00012387736141220192,3.0,0.0005974580874099286,5.4314371582720785e-05,62.0,0.000514021084526516,5.9904712858353375e-05,5.0,0.0011001901906070829,1.7353157580553357e-05,36.0,0.002105090210817083,0.0001848371892424756,29.0,0.0007938151446124111,9.099066875003923e-05,117.0,0.003674919081108695,0.00023624479807127325,2.0,0.0008167710318540703,4.950127465782244e-05,43.0,0.0017290136556792806,0.0002167568139772859,19.0,0.0010351543878287636,0.0002587885969571909,33.0,0.0005151908037220705,8.057486503710106e-05,18.0,0.001489065204198602,0.00010114405160594278,3.0,0.0009717048793466441,6.940749138190315e-05,1.0,0.0006606590734917153,2.6426362939668615e-05,29.0,0.0005712068418761584,5.712068418761584e-05,2.0,0.00041467965996267884,2.4392921174275225e-05,9.0,0.0003806818597773011,3.294362248072798e-05,84.0,0.0006094304652404737,0.0005277542173216473,9.0,0.0003363812610318586,3.25530252611476e-05,47.0,0.0034216045032730235,0.00013301522882864524,3.0,0.000686191090494881,8.234293085938573e-05,265.0,0.003188407610633865,0.00033160440220485643,101.0,0.0020787603029466064,0.0002936430637728773,19.0,0.0005676577024054495,0.0001497985603569936,146.0,0.0007975184224783164,9.599150014990453e-05,1125.0,0.0012938144873036186,0.00013171127483635605
